"","Insp_Number","Pmt_Number","CREATEDATE","ACTUALENDDATE","SO","Tech_Insp","Phy_Insp","PREFIX_INSPTYPE","DSCP_INSPTYPE","NAME_INSPSTATUS","SO_Evl_1","BCSA_Evl_1","Hzd_Svrty_1","Dscp_Hzd","COMMENTS","VERSIONNUMBER","Dscp_ImChkLstCtgy","AddressLine1_Insp","AddressLine2_Insp","AddressLine3_Insp","StreetType_Insp","City_Insp","Region_Insp","Province_Insp","PostalCode_Insp","Site_Lat","Site_Lon","RAP_Score","AppldDate_Pmt","PM_PERMIT_TYPE","PMTCLASS","PMTSTATUS","Pmt_Holder"
"4538","BPVIN-451903-2015","BPV-280426-2015","9/30/2015","10/26/2015","Grover Sharp","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","8919","Walnut Grove",NA,"Drive","Langley","Lower Mainland South","BC","V3A3Z7",49,-12,0,"8/24/2015","BPV - Installation","Hot Water Boiler","Closed","Mde Enterprises Ltd. Dba Mde Electrical Mechanical Contractors"
"4539","BPVIN-439183-2015","BPV-280426-2015","9/10/2015","10/26/2015","Grover Sharp","BP","Y","BPVIN","BPV Installation: Installation Assessment - Boiler","Cancelled","2_Physical Inspection","","0 - Compliant","","Replace existing low point drains with fu",1,"Non-Compliances for Boiler Technology","8919","Walnut Grove",NA,"Drive","Langley","Lower Mainland South","BC","V3A3Z7",49,-12,0,"8/24/2015","BPV - Installation","Hot Water Boiler","Closed","Mde Enterprises Ltd. Dba Mde Electrical Mechanical Contractors"
"4540","BPVIN-433471-2015","BPV-280485-2015","8/31/2015","11/5/2015","Jeff Kobayashi","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","Acceptable",1,"Checklist for Boiler Technology","9050","Seaview",NA,"Drive","Port Hardy","Vancouver Island","BC","V0N2P0",49.6689174,-124.9833113,0,"8/24/2015","BPV - Installation","Hot Water Boiler","Closed","Canwest Mechanical Inc."
"4541","BPVOP-502682-2015","BPV-281181-2015","12/29/2015","5/26/2015","Doug Bramley","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Failed","","","2 - Minor","SERVICE INTERVALS EXCEEDED","",1,"","255","1",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5T1A7",49,-12,NA,"8/26/2015","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Red Truck Beer Company"
"4542","BPVOP-502695-2015","BPV-281181-2015","12/29/2015","5/27/2015","Doug Bramley","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Passed","","","1 - Insignificant","FAILED WATER TREATMENT PROGRAM","",2,"","255","1",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5T1A7",49,-12,NA,"8/26/2015","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Red Truck Beer Company"
"4543","BPVIN-442293-2015","BPV-281526-2015","9/15/2015","12/11/2015","Richard Naysmith","BP","N","BPVIN","BPV Installation: Final (First Certification) Assessment - REF/PV","Cancelled","","","","","",1,"","45820","Spadina",NA,"Avenue","Chilliwack","Lower Mainland South","BC","V2P1T3",49,-12,0,"8/26/2015","BPV - Installation","Refrigeration","Closed","Ccs Climate Control Systems Inc."
"4544","BPVIN-431204-2015","BPV-281577-2015","8/26/2015","8/19/2015","Richard Strebchuk","BP","Y","BPVIN","BPV Installation: Construction & Piping Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","Young Living Northern Lights Aromatic Farm","7940 Alaska Highway",NA,"","Fort Nelson Bc","Northern","BC","V0C1R0",NA,NA,NA,"8/26/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Active","Young Living Canada ULC."
"4545","BPVIN-455844-2015","BPV-281871-2015","10/6/2015","10/6/2015","Terry Behm","BP","Y","BPVIN","BPV Installation: Installation Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","2579","Victoria",NA,"Street","Prince George","Northern","BC","V2L2M3",53,-12,NA,"8/27/2015","BPV - Installation","Hot Water Boiler","Active","R H Jones & Sons Mechanical Ltd"
"4546","BPVIN-434158-2015","BPV-281881-2015","9/1/2015","9/1/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Installation Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","3805","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W2",53,-12,NA,"8/27/2015","BPV - Installation","Hot Water Boiler","Closed","R H Jones & Sons Mechanical Ltd"
"4547","BPVIN-432214-2015","BPV-281881-2015","8/28/2015","9/1/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","3805","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W2",53,-12,0,"8/27/2015","BPV - Installation","Hot Water Boiler","Closed","R H Jones & Sons Mechanical Ltd"
"4548","BPVIN-459292-2015","BPV-282019-2015","10/13/2015","10/6/2015","Terry Behm","BP","N","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","","","",1,"","2100","Ferry",NA,"Avenue","Prince Geroge","Northern","BC","V2L4R5",53,-12,NA,"8/27/2015","BPV - Installation","Hot Water Boiler","Closed","R H Jones & Sons Mechanical Ltd"
"4549","BPVOP-431949-2015","BPV-282152-2015","8/27/2015","8/26/2015","Trevor Emsley","BP","N","BPVOP","BPV Operating: Shop Inspection","Passed","","","N/A - Not Applicable","","",1,"","6848","KIRKPATRICK",NA,"Crescent","Central Saanich","Vancouver Island","BC","V8M1Z9",48,-12,NA,"8/27/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Specific Mechanical Systems Ltd"
"4550","BPVIN-453809-2015","BPV-282656-2015","10/2/2015","10/29/2015","Grover Sharp","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","1 - Insignificant","","",1,"","20355","54",NA,"Avenue","Langley","Lower Mainland South","BC","V3A6R5",49,-12,0,"8/28/2015","BPV - Installation","Hot Water Boiler","Closed","Ram Mechanical Ltd."
"4551","BPVIN-433509-2015","BPV-283109-2015","8/31/2015","9/14/2015","Vladimir Revenko","BP","Y","BPVIN","BPV Installation: Construction & Piping Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","1799","Riverside",NA,"Road","Abbotsford","Lower Mainland South","BC","V2S4J8",49,-12,173,"8/31/2015","BPV - Installation","Refrigeration","Closed","Fraser Valley Refrigeration Ltd"
"4552","BPVIN-456729-2015","BPV-283267-2015","10/7/2015","10/7/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"","191","Centennial",NA,"Drive","Mackenzie","Northern","BC","V0J2C0",53.8766903,-122.738534,NA,"8/31/2015","BPV - Installation","Hot Water Boiler","Closed","Idl Projects Inc."
"4553","BPVIN-433519-2015","BPV-283415-2015","8/31/2015","9/1/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Piping Assessment","Passed","","","0 - Compliant","","",1,"","580","RICHARD",NA,"Road","Prince George","Northern","BC","V2K4L3",53,-12,NA,"8/31/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Closed","Tyrod Industries Ltd"
"4554","BPVOP-501759-2015","BPV-283420-2015","12/24/2015","12/8/2015","Richard Strebchuk","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","During internal inspection of this high pressure steam boiler several tubercle like deposits were found on boiler tubes. This will lead to tube corrosion and possible tube failure resulting in an incident. The Owner's Chief Power engineer was notified and","",1,"Checklists for Boiler Technology","7940","Alaska",NA,"Highway","Fort Nelson","Northern","BC","V0C1R0",NA,NA,NA,"8/31/2015","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Young Living Canada ULC."
"4555","BPVOP-433570-2015","BPV-283468-2015","8/31/2015","8/28/2015","Trevor Emsley","BP","N","BPVOP","BPV Operating: Shop Inspection","Passed","","","N/A - Not Applicable","","",1,"","4461","INTERURBAN",NA,"Road","Saanich","Vancouver Island","BC","V9E2C1",48,-12,NA,"8/31/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Camosun College"
"4556","BPVIN-434424-2015","BPV-283514-2015","9/1/2015","8/19/2015","Gregory Endean","BP","Y","BPVIN","BPV Installation: Piping Assessment","Failed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","7901","PROGRESS",NA,"Way","Delta","Lower Mainland South","BC","V4G1A3",49,-12,NA,"8/31/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","H S Crombie Ltd."
"4557","BPVIN-435295-2015","BPV-284299-2015","9/2/2015","9/2/2015","Mohd Sarker","BP","Y","BPVIN","BPV Installation: Installation Assessment - Boiler","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","130","Forester",NA,"Street","North Vancouver","Lower Mainland South","BC","V7H2M9",49,-12,NA,"9/2/2015","BPV - Installation","Thermal Fluid & Steam Boiler","Closed","Canadian Steam Ltd"
"4558","BPVIN-436124-2015","BPV-284371-2015","9/17/2015","9/4/2015","Mohd Sarker","BP","Y","BPVIN","BPV Installation: Installation Assessment - Boiler","Failed","2_Physical Inspection","","2 - Minor","Upon assessment of Hot Water Boilers with Maximum Allowable Working Pressure (MAWP) of 160psig and Maximum Allowable Water Temperature (MAWT) of 210*Fahrenheit, it is determined that safety relief valve discharge pipes for both hot water boilers are inter","Upon assessment of Hot Water Boilers, it",1,"Checklist for Boiler Technology","3030","Gordon",NA,"Avenue","Coquitlam","Lower Mainland South","BC","V2S2E2",NA,NA,129,"9/2/2015","BPV - Installation","Hot Water Boiler","Closed","Saxon Mechanical Services"
"4559","BPVIN-436127-2015","BPV-284371-2015","9/4/2015","10/8/2015","Surinder Morsara","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","1 - Insignificant","Labelling is to be complete.","",1,"Checklist for Boiler Technology","3030","Gordon",NA,"Avenue","Coquitlam","Lower Mainland South","BC","V2S2E2",NA,NA,87,"9/2/2015","BPV - Installation","Hot Water Boiler","Closed","Saxon Mechanical Services"
"4560","BPVOP-435822-2015","BPV-284902-2015","9/3/2015","9/3/2015","Richard Strebchuk","BP","Y","BPVOP","BPV Operating: Special Request Assessment - REF/PV","Failed","","","3 - Moderate","No Certified Operators which may lead to failure of recognizing potential hazards. This is also in contravention of the Power Engineers, Boiler, Pressure Vessel and Refrigeration Regulations.","",1,"","b-72-A / 94-B-08","Altares",NA,"Field","Hudson Hope","Northern","BC","VOC1V0",NA,NA,NA,"9/3/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Canbriam Energy Inc."
"4561","BPVIN-439852-2015","BPV-284903-2015","9/11/2015","9/16/2015","Richard Naysmith","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","0 - Compliant","No active hazards existed at time of inspection.","",1,"","5871","Tyson",NA,"Road","Chilliwack","Lower Mainland South","BC","V2R3R6",49,-12,0,"9/3/2015","BPV - Installation","Hot Water Boiler","Closed","Esc Automation Inc."
"4562","BPVIN-445826-2015","BPV-285117-2015","9/21/2015","9/17/2015","Bart Wojtkiewicz","BP","N","BPVIN","BPV Installation: Construction & Piping Assessment - Boiler","Passed","","","N/A - Not Applicable","","",1,"","2750","Harbour",NA,"Road","Port Alberni","Vancouver Island","BC","V9Y7X2",49,-12,NA,"9/4/2015","BPV - Installation","Thermal Fluid & Steam Boiler","Active","Co-Gen Mechanical Services"
"4563","BPVIN-471214-2015","BPV-285117-2015","11/2/2015","10/28/2015","Bart Wojtkiewicz","BP","Y","BPVIN","BPV Installation: Construction & Piping Assessment - Boiler","Failed","","","N/A - Not Applicable","","No CRN's were found on the boilers or the",1,"Non-Compliances for Boiler Technology","2750","Harbour",NA,"Road","Port Alberni","Vancouver Island","BC","V9Y7X2",49,-12,47,"9/4/2015","BPV - Installation","Thermal Fluid & Steam Boiler","Active","Co-Gen Mechanical Services"
"4564","BPVIN-461445-2015","BPV-285263-2015","10/16/2015","10/16/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Installation Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"","4131","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W1",53,-12,NA,"9/4/2015","BPV - Installation","Hot Water Boiler","Closed","All Pro Plumbing & Heating Inc."
"4565","BPVIN-463338-2015","BPV-285263-2015","10/20/2015","10/20/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","4131","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W1",53,-12,NA,"9/4/2015","BPV - Installation","Hot Water Boiler","Closed","All Pro Plumbing & Heating Inc."
"4566","BPVIN-461446-2015","BPV-285277-2015","10/16/2015","10/16/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Installation Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"","4131","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W1",53,-12,NA,"9/4/2015","BPV - Installation","Hot Water Boiler","Closed","School District 57"
"4567","BPVIN-438294-2015","BPV-285277-2015","9/9/2015","10/20/2015","Larry Malmgren","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","4131","Rainbow",NA,"Drive","Prince George","Northern","BC","V2M3W1",53,-12,107,"9/4/2015","BPV - Installation","Hot Water Boiler","Closed","School District 57"
"4568","BPVOP-436881-2015","BPV-285521-2015","9/6/2015","9/1/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4569","BPVOP-436885-2015","BPV-285521-2015","9/6/2015","9/4/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"Street","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4570","BPVOP-441152-2015","BPV-285521-2015","9/14/2015","9/10/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"Street","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4571","BPVOP-447528-2015","BPV-285521-2015","9/23/2015","9/15/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"Street","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4572","BPVOP-447582-2015","BPV-285521-2015","9/23/2015","9/17/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"Street","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4573","BPVOP-451971-2015","BPV-285521-2015","9/30/2015","9/30/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Shop Inspection","Passed","2_Physical Inspection","","N/A - Not Applicable","","",1,"","660","CALDEW",NA,"Street","Delta","Lower Mainland South","BC","V3M5S2",49,-12,NA,"9/6/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Initial","Ideal Welders Limited"
"4574","BPVIN-448387-2015","BPV-286441-2015","9/24/2015","11/25/2015","Bill Monteith","BP","N","BPVIN","BPV Installation: Final (First Certification) Assessment - REF/PV","Cancelled","","","N/A - Not Applicable","","",1,"Checklist for Boiler Technology","1835","Dilworth",NA,"Drive","Kelowna","Interior","BC","V1Y9T1",49,-11,0,"9/9/2015","BPV - Installation","Refrigeration","Closed","Inland Comfort Air Conditioning Ltd"
"4575","BPVIN-447695-2015","BPV-287068-2015","9/23/2015","9/23/2015","Bart Wojtkiewicz","BP","Y","BPVIN","BPV Installation: Construction & Piping Assessment - REF/PV","Passed","2_Physical Inspection","","2 - Minor","","Pressure test report provided with the pr",1,"Non-Compliances for Boiler Technology","1661","Cedar",NA,"Road","Ucluelet","Vancouver Island","BC","V0R3A0",NA,NA,0,"9/10/2015","BPV - Installation","Refrigeration","Active","Fraser Valley Refrigeration Ltd"
"4576","BPVIN-438847-2015","BPV-287068-2015","9/10/2015","9/23/2015","Bart Wojtkiewicz","BP","N","BPVIN","BPV Installation: Final (First Certification) Assessment - REF/PV","Cancelled","","","","","",1,"Checklist for Boiler Technology","1661","Cedar",NA,"Road","Ucluelet","Vancouver Island","BC","V0R3A0",NA,NA,0,"9/10/2015","BPV - Installation","Refrigeration","Active","Fraser Valley Refrigeration Ltd"
"4577","BPVIN-451638-2015","BPV-288457-2015","9/30/2015","9/30/2015","Markus Kootnikoff","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","","Check piping pressure ratings",1,"Non-Compliances for Boiler Technology","1555","Versatile",NA,"Drive","Kamloops","Interior","BC","V1S1W7",50,-12,NA,"9/11/2015","BPV - Installation","Thermal Fluid & Steam Boiler","Closed","Interior Plumbing & Heating Ltd."
"4578","BPVIN-451567-2015","BPV-288467-2015","9/30/2015","9/30/2015","Markus Kootnikoff","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","1555","Versatile",NA,"Drive","Kamloops","Interior","BC","V1S1W7",50,-12,NA,"9/11/2015","BPV - Installation","Hot Water Boiler","Closed","Interior Plumbing & Heating Ltd."
"4579","BPVOP-440333-2015","BPV-288594-2015","9/14/2015","9/11/2015","Wade Johnson","BP","N","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Passed","","","N/A - Not Applicable","","",1,"","5239","Keith Ave",NA,"","Terrace","Northern","BC","V8G1L2",54,-12,NA,"9/13/2015","BPV - Special Assessment","Federal / Provincial / MOU / Hazard Elimination","Active","Acadia Northwest Mechanical Inc."
"4580","BPVIN-449301-2015","BPV-289468-2015","9/25/2015","9/28/2015","Bill Monteith","BP","Y","BPVIN","BPV Installation: Final (First Certification) Assessment - Boiler","Failed","2_Physical Inspection","","2 - Minor","AS PER CERTIFICATE OF INSPECTION NOTES","",1,"","3247","University",NA,"Way","Kelowna","Interior","BC","V1V1V7",50.2605801,-119.2590098,0,"9/15/2015","BPV - Installation","Hot Water Boiler","Closed","Bry-Mac Mechanical Ltd"
